person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,empl_len,ppl_household,loan_status
23,female,High School,101741,1,RENT,6500,VENTURE,11.01,0.06,3,638,Yes,1,0,0
25,female,Associate,101928,3,RENT,6500,EDUCATION,11.89,0.06,4,613,Yes,3,1,0
24,male,Bachelor,64270,2,MORTGAGE,3600,DEBTCONSOLIDATION,7.9,0.06,3,621,Yes,2,1,0
25,male,High School,103754,3,RENT,6500,DEBTCONSOLIDATION,12.98,0.06,4,633,Yes,3,2,0
25,female,High School,57142,2,MORTGAGE,6000,MEDICAL,5.42,0.11,4,619,No,2,4,1
22,female,Bachelor,64448,2,MORTGAGE,4000,VENTURE,10.99,0.06,2,684,Yes,2,2,0
22,male,Bachelor,64360,2,OWN,4800,EDUCATION,17.49,0.07,3,629,No,2,1,0
24,female,Associate,111211,3,RENT,6500,EDUCATION,9.88,0.06,3,595,No,3,1,0
23,female,High School,111352,0,RENT,6500,PERSONAL,8.0,0.06,2,633,No,0,1,0
22,male,Master,64128,0,OWN,7000,MEDICAL,6.99,0.11,4,579,Yes,0,2,0
24,female,Associate,114911,1,RENT,6500,PERSONAL,8.49,0.06,2,578,Yes,1,1,0
26,male,Associate,64745,4,MORTGAGE,1925,MEDICAL,6.76,0.03,4,698,Yes,4,4,0
22,female,High School,64513,0,MORTGAGE,7000,PERSONAL,6.76,0.11,2,607,Yes,0,2,0
24,female,Bachelor,64506,4,MORTGAGE,4000,EDUCATION,7.88,0.06,4,536,Yes,4,0,0
22,female,High School,64559,0,MORTGAGE,6000,PERSONAL,13.98,0.09,3,642,Yes,0,1,0
22,female,Master,57573,1,RENT,6550,VENTURE,10.65,0.11,2,686,No,1,1,0
23,female,High School,54998,0,RENT,6575,MEDICAL,8.0,0.12,4,489,Yes,0,3,0
24,male,Bachelor,104441,2,RENT,6575,EDUCATION,6.99,0.06,3,567,Yes,2,3,0
24,male,Master,26741,1,RENT,6600,EDUCATION,12.68,0.25,4,586,No,1,2,1
26,female,Master,57291,0,MORTGAGE,5000,MEDICAL,12.87,0.09,4,671,No,0,1,1
23,male,Master,27124,0,RENT,6600,EDUCATION,11.11,0.24,2,512,Yes,0,2,0
26,female,High School,35609,1,RENT,6600,EDUCATION,11.01,0.19,3,642,No,1,1,0
24,male,Associate,36878,4,RENT,6600,HOMEIMPROVEMENT,13.06,0.18,2,642,No,4,2,1
22,male,High School,37071,2,RENT,6600,MEDICAL,10.33,0.18,2,641,No,2,0,0
23,female,Bachelor,42595,0,RENT,6600,EDUCATION,7.49,0.15,3,616,Yes,0,0,0
26,female,Master,43010,4,RENT,6600,MEDICAL,8.59,0.15,4,638,No,4,1,0
25,male,Bachelor,44788,0,RENT,6600,MEDICAL,11.49,0.15,4,679,Yes,0,1,0
25,male,High School,64594,5,OWN,7200,HOMEIMPROVEMENT,9.91,0.11,3,620,Yes,5,3,0
22,female,Master,47824,3,RENT,6600,MEDICAL,11.01,0.14,2,647,No,3,4,0
25,male,Master,64665,5,MORTGAGE,6000,HOMEIMPROVEMENT,6.62,0.09,3,681,No,5,4,0
26,male,Associate,49975,3,RENT,6600,DEBTCONSOLIDATION,13.85,0.13,4,638,Yes,3,0,0
26,female,Associate,50250,4,RENT,6600,DEBTCONSOLIDATION,8.0,0.13,2,605,Yes,4,0,0
25,male,High School,51350,7,RENT,6600,MEDICAL,10.65,0.13,4,640,Yes,7,0,0
22,female,Bachelor,51398,0,RENT,6600,MEDICAL,16.89,0.13,3,608,No,0,1,1
23,female,High School,58800,2,RENT,6600,EDUCATION,11.11,0.11,2,621,Yes,2,0,0
26,female,Master,64657,1,OWN,2500,HOMEIMPROVEMENT,9.91,0.04,2,647,No,1,0,0
23,male,High School,63481,1,RENT,6600,DEBTCONSOLIDATION,7.49,0.1,3,677,Yes,1,0,0
24,male,Master,64524,4,MORTGAGE,8000,HOMEIMPROVEMENT,6.03,0.12,2,652,No,4,1,0
25,male,Bachelor,57482,5,MORTGAGE,12000,EDUCATION,6.62,0.21,2,640,No,5,3,1
22,male,Bachelor,64554,0,MORTGAGE,1000,DEBTCONSOLIDATION,15.27,0.02,4,626,Yes,0,3,0
24,female,Associate,63305,0,RENT,6600,HOMEIMPROVEMENT,11.01,0.1,3,599,Yes,0,0,0
21,female,Associate,64290,1,OWN,3000,MEDICAL,7.51,0.05,4,492,Yes,1,4,0
26,male,Master,64333,4,MORTGAGE,11500,MEDICAL,14.65,0.18,4,713,No,4,1,0
26,female,High School,65919,2,RENT,6600,PERSONAL,11.97,0.1,4,601,No,2,1,0
22,male,High School,73248,0,RENT,6600,DEBTCONSOLIDATION,10.59,0.09,2,686,No,0,2,0
25,female,Associate,64605,3,MORTGAGE,10800,VENTURE,7.51,0.17,2,627,Yes,3,0,0
22,male,High School,73212,0,RENT,6600,PERSONAL,10.99,0.09,2,536,Yes,0,3,0
26,female,Bachelor,64773,2,MORTGAGE,2800,HOMEIMPROVEMENT,6.03,0.04,4,678,No,2,1,0
22,male,Master,77509,0,RENT,6600,MEDICAL,8.9,0.09,3,572,No,0,0,0
26,female,Master,64333,4,MORTGAGE,12000,VENTURE,5.99,0.19,4,592,Yes,4,0,0
22,male,High School,64798,0,MORTGAGE,5025,DEBTCONSOLIDATION,7.49,0.08,3,648,No,0,1,0
23,female,Associate,85052,1,RENT,6600,VENTURE,12.84,0.08,3,646,Yes,1,1,0
26,female,High School,65007,7,OWN,6000,VENTURE,9.99,0.09,2,659,No,7,3,0
25,female,Bachelor,117172,4,RENT,6600,VENTURE,11.01,0.06,2,646,No,4,1,0
25,female,Bachelor,123079,3,RENT,6600,VENTURE,10.99,0.05,2,691,Yes,3,1,0
25,male,High School,64356,6,MORTGAGE,12375,VENTURE,13.49,0.19,3,619,No,6,0,0
24,female,Master,64562,0,MORTGAGE,15000,VENTURE,11.01,0.23,2,648,No,0,2,0
22,male,Master,64481,3,MORTGAGE,7350,VENTURE,14.79,0.11,4,672,Yes,3,1,0
25,female,Associate,16991,2,RENT,6625,DEBTCONSOLIDATION,8.63,0.39,3,615,No,2,1,1
23,male,High School,21465,0,RENT,6625,EDUCATION,6.03,0.31,3,595,No,0,1,1
21,male,High School,34659,0,RENT,6625,DEBTCONSOLIDATION,13.06,0.19,2,675,No,0,0,1
22,male,High School,57324,1,MORTGAGE,24000,MEDICAL,10.37,0.42,4,646,No,1,1,1
26,male,Bachelor,34887,3,RENT,6625,EDUCATION,12.92,0.19,2,620,Yes,3,2,0
24,male,Bachelor,64512,1,MORTGAGE,6850,VENTURE,6.92,0.11,2,706,Yes,1,1,0
22,male,High School,64285,0,MORTGAGE,5000,PERSONAL,5.42,0.08,3,615,Yes,0,1,0
24,male,Bachelor,61110,3,RENT,6625,MEDICAL,11.22,0.11,2,673,Yes,3,3,0
24,male,Bachelor,64560,1,MORTGAGE,10000,HOMEIMPROVEMENT,14.91,0.15,4,632,Yes,1,4,0
24,male,Associate,69259,0,RENT,6625,VENTURE,11.22,0.1,4,636,No,0,1,0
25,female,Associate,41519,3,RENT,6650,VENTURE,8.9,0.16,3,661,Yes,3,4,0
24,female,High School,68317,0,RENT,6650,VENTURE,12.69,0.1,2,622,No,0,0,0
21,female,Associate,64263,0,MORTGAGE,18000,VENTURE,13.8,0.28,3,663,No,0,1,0
22,female,Associate,88030,1,RENT,6650,PERSONAL,11.01,0.08,4,667,Yes,1,2,0
22,male,Bachelor,14840,1,RENT,6700,EDUCATION,7.66,0.45,4,543,No,1,1,1
21,male,Bachelor,26675,0,RENT,6700,DEBTCONSOLIDATION,6.92,0.25,4,550,No,0,2,1
23,female,Bachelor,31075,2,RENT,6700,EDUCATION,13.8,0.22,3,673,No,2,0,0
22,male,Bachelor,64770,3,MORTGAGE,6600,VENTURE,14.46,0.1,4,686,Yes,3,3,0
26,female,Associate,64553,5,MORTGAGE,8000,DEBTCONSOLIDATION,11.01,0.12,2,604,Yes,5,1,0
22,male,Bachelor,34173,0,RENT,6700,VENTURE,15.31,0.2,3,696,No,0,1,1
22,male,Bachelor,44175,0,RENT,6700,PERSONAL,14.11,0.15,4,694,No,0,2,1
22,male,Bachelor,64614,0,MORTGAGE,8000,VENTURE,16.82,0.12,4,557,Yes,0,0,0
22,female,Bachelor,58689,0,RENT,6700,DEBTCONSOLIDATION,11.99,0.11,3,685,Yes,0,1,0
22,female,High School,87591,0,RENT,6700,PERSONAL,13.47,0.08,3,645,Yes,0,3,0
26,male,Master,64699,4,MORTGAGE,8000,DEBTCONSOLIDATION,7.88,0.12,2,621,No,4,0,0
23,male,High School,103373,5,RENT,6700,MEDICAL,15.23,0.06,2,623,No,5,1,0
23,male,Bachelor,57255,0,MORTGAGE,16000,MEDICAL,14.35,0.28,3,687,No,0,1,1
22,male,Bachelor,64723,0,MORTGAGE,7750,DEBTCONSOLIDATION,7.14,0.12,4,636,Yes,0,1,0
21,male,High School,64804,0,OWN,14400,PERSONAL,11.36,0.22,3,625,Yes,0,1,0
22,male,Associate,64602,0,MORTGAGE,8000,PERSONAL,16.07,0.12,4,584,No,0,1,0
23,female,Bachelor,85359,0,RENT,6725,DEBTCONSOLIDATION,6.62,0.08,2,625,No,0,0,0
26,male,Associate,50350,5,RENT,6750,EDUCATION,5.99,0.13,3,511,Yes,5,3,0
25,male,Bachelor,51288,3,RENT,6750,MEDICAL,17.27,0.13,2,502,No,3,1,1
25,female,High School,91035,3,RENT,6775,VENTURE,7.9,0.07,4,661,No,3,2,0
26,male,Master,64860,3,OWN,16000,PERSONAL,10.25,0.25,2,635,No,3,3,0
24,male,Master,64653,3,OWN,9800,HOMEIMPROVEMENT,7.51,0.15,4,644,No,3,1,0
23,female,High School,34106,0,RENT,6800,EDUCATION,8.9,0.2,3,613,Yes,0,1,0
22,female,Associate,64421,0,OWN,2250,VENTURE,10.62,0.03,3,599,Yes,0,1,0
22,female,Bachelor,34358,2,RENT,6800,MEDICAL,8.49,0.2,3,670,No,2,2,0
24,female,Bachelor,64558,1,OWN,3350,MEDICAL,6.76,0.05,2,708,Yes,1,0,0
25,male,Associate,35579,0,RENT,6800,EDUCATION,9.63,0.19,3,661,Yes,0,0,0
22,female,Associate,35790,0,RENT,6800,VENTURE,10.59,0.19,2,608,No,0,1,0
22,male,Bachelor,64923,1,MORTGAGE,10000,EDUCATION,17.39,0.15,3,686,No,1,1,0
24,male,Master,37614,1,RENT,6800,EDUCATION,20.0,0.18,3,612,No,1,0,1
22,female,Master,45295,0,RENT,6800,PERSONAL,7.14,0.15,2,554,Yes,0,3,0
22,female,Bachelor,64220,0,MORTGAGE,2500,EDUCATION,7.4,0.04,3,639,Yes,0,0,0
25,female,Master,64677,4,MORTGAGE,10750,VENTURE,11.14,0.17,2,567,Yes,4,1,0
25,male,High School,64408,4,MORTGAGE,16000,MEDICAL,12.53,0.25,2,603,Yes,4,1,0
22,male,High School,39160,0,RENT,6800,VENTURE,14.11,0.17,2,559,No,0,0,1
24,female,Associate,46725,0,RENT,6800,PERSONAL,7.68,0.15,3,573,Yes,0,2,0
24,male,High School,64710,1,MORTGAGE,7200,HOMEIMPROVEMENT,14.42,0.11,3,654,Yes,1,0,0
22,male,High School,50288,1,RENT,6800,PERSONAL,11.59,0.14,2,652,Yes,1,1,0
21,female,Master,54920,0,RENT,6800,PERSONAL,5.79,0.12,3,548,Yes,0,1,0
24,female,Associate,64519,0,MORTGAGE,6400,EDUCATION,13.67,0.1,2,640,Yes,0,1,0
23,male,High School,56174,0,RENT,6800,VENTURE,15.65,0.12,4,666,No,0,3,1
23,female,High School,57332,1,RENT,6800,HOMEIMPROVEMENT,10.65,0.12,2,535,No,1,1,1
22,male,High School,64968,0,MORTGAGE,4000,DEBTCONSOLIDATION,10.39,0.06,2,567,Yes,0,0,0
26,female,Bachelor,64706,5,RENT,6800,EDUCATION,9.91,0.11,4,593,Yes,5,1,0
21,male,Master,64492,1,MORTGAGE,12000,PERSONAL,13.24,0.19,2,530,Yes,1,1,0
24,female,High School,64902,0,MORTGAGE,21000,VENTURE,10.65,0.32,4,681,Yes,0,0,0
25,female,Bachelor,64752,1,MORTGAGE,4800,VENTURE,5.42,0.07,2,687,No,1,1,0
26,male,Bachelor,64499,1,MORTGAGE,5000,DEBTCONSOLIDATION,10.0,0.08,4,624,Yes,1,1,0
24,male,Associate,65812,1,RENT,6800,HOMEIMPROVEMENT,10.59,0.1,3,625,Yes,1,1,0
23,female,High School,64230,2,MORTGAGE,10000,PERSONAL,5.79,0.16,3,646,Yes,2,2,0
24,female,High School,64551,5,MORTGAGE,2400,DEBTCONSOLIDATION,10.36,0.04,2,598,Yes,5,1,0
25,male,Associate,64663,1,OWN,2000,EDUCATION,10.75,0.03,4,683,Yes,1,1,0
23,male,Bachelor,59147,1,RENT,6800,PERSONAL,6.54,0.11,4,574,No,1,3,1
22,male,Associate,64926,0,MORTGAGE,1500,EDUCATION,13.79,0.02,2,672,No,0,2,0
23,male,Associate,67156,0,RENT,6800,VENTURE,11.49,0.1,2,662,No,0,1,0
22,male,High School,67015,0,RENT,6800,EDUCATION,11.99,0.1,2,623,Yes,0,2,0
24,female,Associate,73058,3,RENT,6800,VENTURE,7.51,0.09,2,574,No,3,0,0
22,male,Bachelor,79795,0,RENT,6800,PERSONAL,10.37,0.09,3,603,Yes,0,0,0
26,female,Bachelor,65106,4,OWN,13000,VENTURE,7.9,0.2,3,661,Yes,4,2,0
25,male,Bachelor,82731,0,RENT,6800,DEBTCONSOLIDATION,8.49,0.08,4,617,Yes,0,1,0
22,female,High School,64656,0,MORTGAGE,6500,EDUCATION,13.61,0.1,3,683,Yes,0,1,0
23,male,Master,57449,0,MORTGAGE,25000,MEDICAL,7.49,0.44,3,705,No,0,2,1
26,male,Bachelor,65079,3,MORTGAGE,4000,MEDICAL,6.76,0.06,3,629,Yes,3,1,0
23,female,Bachelor,64691,0,MORTGAGE,7000,DEBTCONSOLIDATION,7.49,0.11,3,573,Yes,0,1,0
24,female,High School,64796,3,MORTGAGE,13500,PERSONAL,10.99,0.21,4,654,Yes,3,1,0
25,male,High School,85098,3,RENT,6800,HOMEIMPROVEMENT,5.42,0.08,2,618,Yes,3,1,0
22,male,High School,93312,0,RENT,6800,EDUCATION,13.22,0.07,3,625,Yes,0,3,0
25,female,Master,116378,0,RENT,6500,MEDICAL,14.61,0.06,2,655,No,0,2,1
23,female,High School,30638,0,RENT,6475,DEBTCONSOLIDATION,9.91,0.21,3,484,Yes,0,2,0
25,male,High School,64539,4,RENT,6475,PERSONAL,10.59,0.1,4,652,Yes,4,1,0
23,male,Bachelor,96701,2,RENT,6475,PERSONAL,6.99,0.07,3,496,No,2,1,1
26,male,Associate,58104,1,MORTGAGE,6000,HOMEIMPROVEMENT,14.61,0.1,3,672,No,1,1,1
22,male,High School,36054,0,RENT,6450,HOMEIMPROVEMENT,11.01,0.18,3,637,No,0,1,1
26,female,High School,65442,4,OWN,13600,EDUCATION,10.99,0.21,4,698,Yes,4,1,0
25,male,High School,38245,3,RENT,6450,HOMEIMPROVEMENT,14.42,0.17,3,691,No,3,2,1
25,female,Bachelor,65329,0,OWN,15000,EDUCATION,6.03,0.23,3,589,Yes,0,2,0
24,male,High School,85055,2,RENT,6425,MEDICAL,13.72,0.08,2,631,No,2,0,0
23,female,Associate,65297,0,MORTGAGE,2000,DEBTCONSOLIDATION,9.62,0.03,4,590,No,0,0,0
21,male,High School,24786,0,RENT,6400,PERSONAL,10.99,0.26,3,522,No,0,0,1
22,female,Master,29941,0,RENT,6400,EDUCATION,11.01,0.21,3,552,No,0,0,0
21,female,Bachelor,29507,0,RENT,6400,EDUCATION,10.95,0.22,3,655,Yes,0,1,0
23,female,Master,30829,0,RENT,6400,EDUCATION,12.84,0.21,3,636,No,0,0,0
24,male,Associate,32793,0,RENT,6400,MEDICAL,10.37,0.2,3,635,Yes,0,2,0
24,male,Associate,34328,0,RENT,6400,VENTURE,14.75,0.19,2,619,No,0,1,0
22,male,Bachelor,35930,3,RENT,6400,EDUCATION,11.01,0.18,4,710,No,3,1,0
25,male,Associate,35939,6,RENT,6400,HOMEIMPROVEMENT,16.29,0.18,2,511,No,6,2,1
23,female,Associate,37183,0,RENT,6400,EDUCATION,6.99,0.17,4,626,No,0,0,0
26,male,Bachelor,65368,5,MORTGAGE,6000,PERSONAL,7.88,0.09,2,612,Yes,5,3,0
22,male,Master,37042,1,RENT,6400,HOMEIMPROVEMENT,15.99,0.17,2,597,No,1,0,1
23,male,Master,36967,1,RENT,6400,VENTURE,11.01,0.17,3,641,Yes,1,2,0
23,male,Bachelor,36909,0,RENT,6400,MEDICAL,11.01,0.17,3,687,Yes,0,3,0
23,female,Bachelor,65367,0,MORTGAGE,15000,EDUCATION,10.75,0.23,4,657,Yes,0,3,0
21,female,Associate,65121,0,MORTGAGE,16000,EDUCATION,15.65,0.25,4,640,Yes,0,1,0
22,male,Bachelor,37187,2,RENT,6400,DEBTCONSOLIDATION,16.0,0.17,3,596,No,2,2,1
23,female,Associate,65666,0,MORTGAGE,8600,EDUCATION,6.03,0.13,3,603,No,0,1,0
25,male,Master,65626,2,MORTGAGE,10750,HOMEIMPROVEMENT,5.79,0.16,2,667,Yes,2,2,0
25,male,Bachelor,38067,4,RENT,6400,MEDICAL,11.49,0.17,4,541,No,4,3,0
26,female,Bachelor,38684,0,RENT,6400,VENTURE,7.51,0.17,3,615,No,0,3,0
24,female,Bachelor,65602,2,MORTGAGE,6000,DEBTCONSOLIDATION,10.99,0.09,2,624,Yes,2,1,0
23,male,Associate,58085,0,MORTGAGE,18000,MEDICAL,10.95,0.31,3,609,No,0,3,1
22,female,Associate,65917,1,MORTGAGE,6000,PERSONAL,8.9,0.09,2,644,No,1,0,0
22,male,Associate,38429,0,RENT,6400,MEDICAL,9.32,0.17,4,642,Yes,0,2,0
22,female,High School,65391,0,MORTGAGE,11700,MEDICAL,12.87,0.18,2,603,Yes,0,1,0
21,female,Master,65323,0,MORTGAGE,12000,DEBTCONSOLIDATION,10.0,0.18,2,597,Yes,0,2,0
21,male,High School,65526,0,MORTGAGE,2700,PERSONAL,14.72,0.04,4,678,Yes,0,1,0
22,male,Bachelor,65766,1,MORTGAGE,11500,VENTURE,5.99,0.17,4,634,Yes,1,1,0
22,male,High School,65826,0,OWN,6400,PERSONAL,9.62,0.1,4,612,No,0,1,0
23,male,Associate,65674,0,MORTGAGE,2000,EDUCATION,10.74,0.03,3,637,Yes,0,1,0
26,male,Bachelor,39182,4,RENT,6400,VENTURE,14.35,0.16,4,664,Yes,4,2,0
22,female,High School,65809,0,MORTGAGE,5000,MEDICAL,6.03,0.08,2,619,Yes,0,4,0
23,female,Associate,39117,0,RENT,6400,EDUCATION,8.9,0.16,4,687,Yes,0,1,0
24,female,Bachelor,40625,3,RENT,6400,MEDICAL,9.99,0.16,2,605,No,3,2,0
26,female,High School,42121,8,RENT,6400,HOMEIMPROVEMENT,17.49,0.15,3,553,No,8,1,1
26,female,High School,66035,1,MORTGAGE,5000,EDUCATION,6.62,0.08,2,646,No,1,2,0
21,male,Associate,43208,0,RENT,6400,MEDICAL,12.69,0.15,4,672,No,0,2,0
22,male,High School,35804,2,RENT,6400,DEBTCONSOLIDATION,15.95,0.18,4,676,No,2,5,1
22,male,Bachelor,66151,0,MORTGAGE,15750,PERSONAL,6.62,0.24,4,662,Yes,0,1,0
23,male,Bachelor,42831,0,RENT,6400,EDUCATION,11.01,0.15,4,633,Yes,0,1,0
26,female,Associate,65931,5,MORTGAGE,9600,PERSONAL,6.62,0.15,3,590,Yes,5,1,0
23,female,High School,65963,2,MORTGAGE,4800,EDUCATION,12.42,0.07,2,621,Yes,2,3,0
26,male,Associate,44495,3,RENT,6400,MEDICAL,5.99,0.14,3,644,Yes,3,0,0
23,female,Associate,45302,2,RENT,6400,DEBTCONSOLIDATION,11.01,0.14,4,650,Yes,2,1,0
23,male,Bachelor,65487,0,MORTGAGE,6000,MEDICAL,6.03,0.09,4,642,No,0,1,0
26,male,Associate,46166,2,RENT,6400,PERSONAL,9.88,0.14,2,618,No,2,3,0
23,male,High School,65597,2,MORTGAGE,7000,VENTURE,6.62,0.11,3,635,Yes,2,0,0
25,male,High School,65881,3,OWN,15000,EDUCATION,11.01,0.23,4,640,No,3,1,0
22,female,Associate,65809,1,MORTGAGE,7000,MEDICAL,10.65,0.11,4,679,No,1,2,0
23,female,Bachelor,65724,3,MORTGAGE,8500,VENTURE,12.42,0.13,2,592,No,3,0,0
25,female,High School,46520,0,RENT,6400,VENTURE,7.88,0.14,3,608,Yes,0,0,0
24,male,Master,48410,5,RENT,6400,PERSONAL,10.36,0.13,2,619,Yes,5,0,0
25,male,Bachelor,50859,0,RENT,6400,MEDICAL,14.79,0.13,3,614,Yes,0,2,0
22,male,Associate,65834,0,OWN,25000,PERSONAL,11.01,0.38,3,690,Yes,0,1,0
22,female,Bachelor,46652,2,RENT,6400,DEBTCONSOLIDATION,20.0,0.14,3,664,No,2,2,1
25,female,Master,65852,4,MORTGAGE,7000,VENTURE,18.64,0.11,3,688,No,4,1,0
26,female,Master,56121,5,RENT,6400,MEDICAL,9.67,0.11,4,682,No,5,1,0
22,female,Bachelor,56700,0,RENT,6400,EDUCATION,11.01,0.11,4,680,Yes,0,0,0
22,male,Bachelor,65701,2,MORTGAGE,15000,MEDICAL,11.99,0.23,2,597,Yes,2,0,0
23,female,Associate,65560,0,MORTGAGE,5000,DEBTCONSOLIDATION,9.99,0.08,3,587,No,0,3,0
26,female,Associate,58786,5,MORTGAGE,15000,EDUCATION,5.99,0.26,2,627,No,5,1,1
24,female,Associate,65925,0,MORTGAGE,5000,PERSONAL,5.42,0.08,4,643,No,0,1,0
22,female,Bachelor,58475,1,MORTGAGE,6500,VENTURE,15.99,0.11,2,535,No,1,1,1
25,male,High School,66100,2,MORTGAGE,5500,EDUCATION,10.59,0.08,4,624,Yes,2,2,0
26,male,Associate,58724,1,RENT,6400,DEBTCONSOLIDATION,13.47,0.11,3,618,Yes,1,0,0
23,male,High School,65742,0,MORTGAGE,1400,DEBTCONSOLIDATION,5.42,0.02,4,636,No,0,0,0
25,male,High School,60776,5,RENT,6400,HOMEIMPROVEMENT,9.91,0.11,4,632,No,5,0,0
25,male,Bachelor,58686,4,MORTGAGE,2250,PERSONAL,8.49,0.04,3,675,No,4,0,1
23,female,High School,61320,1,RENT,6400,EDUCATION,20.0,0.1,2,586,No,1,0,0
24,female,Associate,65882,3,MORTGAGE,13000,PERSONAL,7.49,0.2,2,557,Yes,3,2,0
21,male,High School,58379,0,MORTGAGE,18000,DEBTCONSOLIDATION,15.62,0.31,3,589,No,0,2,1
23,male,Bachelor,60813,0,RENT,6400,VENTURE,6.91,0.11,2,606,No,0,2,0
24,male,Associate,65559,0,MORTGAGE,8500,HOMEIMPROVEMENT,10.99,0.13,3,653,Yes,0,1,0
25,female,High School,67014,2,RENT,6400,EDUCATION,10.71,0.1,3,670,Yes,2,1,0
22,male,Bachelor,65692,3,MORTGAGE,5000,EDUCATION,15.62,0.08,2,517,Yes,3,1,0
24,female,Bachelor,60175,1,RENT,6400,MEDICAL,11.01,0.11,3,672,No,1,1,1
22,male,Associate,65436,0,OWN,2000,VENTURE,10.99,0.03,3,678,No,0,2,0
25,male,Bachelor,65517,3,MORTGAGE,12000,PERSONAL,16.49,0.18,3,706,No,3,2,0
24,male,Associate,65726,0,MORTGAGE,8000,PERSONAL,7.49,0.12,4,631,Yes,0,1,0
24,male,Associate,65604,2,MORTGAGE,8000,PERSONAL,10.99,0.12,3,646,No,2,1,0
24,male,Bachelor,73205,5,RENT,6400,DEBTCONSOLIDATION,11.01,0.09,4,728,No,5,0,0
23,male,High School,65676,0,MORTGAGE,8800,MEDICAL,10.99,0.13,4,592,Yes,0,1,0
22,female,Master,75980,2,RENT,6400,PERSONAL,11.71,0.08,3,699,Yes,2,2,0
22,female,Bachelor,76442,1,RENT,6400,EDUCATION,8.49,0.08,3,586,Yes,1,1,0
24,male,Bachelor,65728,2,MORTGAGE,4000,VENTURE,5.42,0.06,2,684,No,2,0,0
23,female,Bachelor,66243,0,MORTGAGE,2000,PERSONAL,5.42,0.03,2,611,Yes,0,4,0
24,male,High School,65674,0,MORTGAGE,11000,VENTURE,5.42,0.17,2,670,No,0,0,0
24,male,Bachelor,78536,5,RENT,6400,DEBTCONSOLIDATION,10.65,0.08,2,614,No,5,1,0
24,female,Associate,79117,4,RENT,6400,VENTURE,9.99,0.08,4,651,Yes,4,0,0
23,female,High School,65452,1,MORTGAGE,3000,VENTURE,5.42,0.05,2,551,Yes,1,0,0
21,female,Bachelor,84775,0,RENT,6400,PERSONAL,17.49,0.08,4,593,No,0,1,0
22,male,High School,66125,4,MORTGAGE,3000,DEBTCONSOLIDATION,10.0,0.05,3,627,Yes,4,1,0
25,female,Associate,65729,2,MORTGAGE,13000,HOMEIMPROVEMENT,6.92,0.2,4,639,No,2,0,0
22,female,Associate,86831,0,RENT,6400,EDUCATION,13.11,0.07,2,568,No,0,2,0
22,male,Bachelor,87528,0,RENT,6400,EDUCATION,6.91,0.07,2,640,No,0,0,0
26,male,Bachelor,66249,1,MORTGAGE,5000,MEDICAL,5.79,0.08,3,652,Yes,1,0,0
25,female,Master,90940,0,RENT,6400,PERSONAL,15.99,0.07,2,489,Yes,0,2,0
26,male,High School,83748,4,RENT,6400,EDUCATION,16.4,0.08,4,590,No,4,1,1
26,male,High School,65809,5,MORTGAGE,7200,HOMEIMPROVEMENT,5.42,0.11,2,609,Yes,5,2,0
25,male,Associate,65862,3,MORTGAGE,4000,PERSONAL,11.11,0.06,3,611,Yes,3,1,0
24,female,Associate,91270,3,RENT,6400,VENTURE,10.36,0.07,4,619,Yes,3,0,0
24,male,High School,92838,4,RENT,6400,EDUCATION,7.51,0.07,3,611,Yes,4,2,0
25,female,Associate,65581,1,MORTGAGE,8000,VENTURE,6.92,0.12,4,666,Yes,1,4,0
25,male,High School,65576,4,MORTGAGE,8400,MEDICAL,11.11,0.13,4,615,Yes,4,1,0
24,female,Bachelor,97131,3,RENT,6400,MEDICAL,7.49,0.07,4,650,Yes,3,1,0
21,male,High School,65988,2,OWN,20000,VENTURE,10.74,0.3,2,658,No,2,1,0
25,male,Associate,65667,4,MORTGAGE,5100,DEBTCONSOLIDATION,9.62,0.08,4,650,No,4,1,0
24,female,Bachelor,112996,2,RENT,6400,VENTURE,13.23,0.06,3,534,Yes,2,3,0
22,female,Associate,132755,1,RENT,6400,MEDICAL,9.32,0.05,4,568,Yes,1,0,0
25,female,Associate,65844,4,MORTGAGE,6000,EDUCATION,6.17,0.09,4,664,No,4,0,0
25,male,Bachelor,133790,3,RENT,6400,VENTURE,13.67,0.05,3,655,No,3,2,0
24,male,High School,135523,3,RENT,6400,HOMEIMPROVEMENT,6.62,0.05,2,672,Yes,3,1,0
22,female,High School,65405,0,MORTGAGE,13200,DEBTCONSOLIDATION,9.99,0.2,4,653,No,0,0,0
22,male,Bachelor,65663,0,MORTGAGE,12000,EDUCATION,12.23,0.18,3,693,No,0,0,0
23,male,Bachelor,58716,4,MORTGAGE,1400,MEDICAL,14.83,0.02,2,701,No,4,3,1
24,female,Associate,94130,6,RENT,6800,DEBTCONSOLIDATION,10.99,0.07,3,597,Yes,6,3,0
24,female,High School,65975,2,MORTGAGE,4000,HOMEIMPROVEMENT,9.99,0.06,4,611,Yes,2,1,0
26,male,Bachelor,65862,4,MORTGAGE,10000,EDUCATION,8.88,0.15,4,652,Yes,4,2,0
24,male,High School,90080,2,RENT,6800,DEBTCONSOLIDATION,20.0,0.08,2,666,No,2,1,1
26,male,Associate,58902,7,MORTGAGE,5000,MEDICAL,7.14,0.08,2,579,No,7,1,1
